Benbow_id	GI	NR_of_Genes	ATB_id	contig	containing_Genes	start	end	Strain	species_sylph	path
NC_009512.1	GI_44	5	SAMN34441264	SAMN34441264.contig00019	5	80564	84125	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441264.fa.gz
NC_009512.1	GI_44	5	SAMN34441276	SAMN34441276.contig00045	5	27825	31386	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441276.fa.gz
NC_009512.1	GI_45	34	SAMN34441295	SAMN34441295.contig00014	34	14279	66074	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441295.fa.gz
NC_009512.1	GI_45	34	SAMN34441269	SAMN34441269.contig00026	34	14279	66074	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441269.fa.gz
NC_009512.1	GI_45	34	SAMN34441231	SAMN34441231.contig00029	34	11858	63653	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441231.fa.gz
NC_009512.1	GI_45	34	SAMN34441223	SAMN34441223.contig00011	34	14279	66074	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441223.fa.gz
NC_009512.1	GI_45	34	SAMN34441224	SAMN34441224.contig00032	34	14279	65925	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441224.fa.gz
NC_009512.1	GI_46	6	SAMN39192906	SAMN39192906.contig00007	5	26443	31797	Pseudomonas putida F1	Pseudomonas_E juntendi	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN39192906.fa.gz
NC_009512.1	GI_46	6	SAMN27720070	SAMN27720070.contig00007	5	157268	162516	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN27720070.fa.gz
NC_009512.1	GI_46	6	SAMN17013475	SAMN17013475.contig00011	5	120808	126056	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN17013475.fa.gz
NC_009512.1	GI_46	6	SAMN29879253	SAMN29879253.contig00011	5	58167	63415	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN29879253.fa.gz
NC_009512.1	GI_47	2	SAMN14582070	SAMN14582070.contig00002	2	134884	141120	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN14582070.fa.gz
NC_009512.1	GI_47	2	SAMN34441218	SAMN34441218.contig00002	2	240766	247002	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441218.fa.gz
NC_009512.1	GI_47	2	SAMN23411750	SAMN23411750.contig00013	2	6091	12327	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.50/SAMN23411750.fa.gz
NC_009512.1	GI_47	2	SAMN14582068	SAMN14582068.contig00003	2	134884	141120	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN14582068.fa.gz
NC_009512.1	GI_47	2	SAMN39712906	SAMN39712906.contig00042	2	2966	9205	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN39712906.fa.gz
NC_009512.1	GI_48	16	SAMN34441219	SAMN34441219.contig00007	16	80724	107644	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441219.fa.gz
NC_009512.1	GI_48	16	SAMN34441245	SAMN34441245.contig00002	16	291512	318432	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441245.fa.gz
NC_009512.1	GI_48	16	SAMN34441268	SAMN34441268.contig00001	16	80724	107644	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441268.fa.gz
NC_009512.1	GI_48	16	SAMN34441244	SAMN34441244.contig00016	16	34904	61824	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441244.fa.gz
NC_009512.1	GI_49	3	SAMN23773750	SAMN23773750.contig00037	3	26574	31139	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN23773750.fa.gz
NC_009512.1	GI_49	3	SAMEA5226446	SAMEA5226446.contig00010	3	100825	105388	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMEA5226446.fa.gz
NC_009512.1	GI_49	3	SAMN34441209	SAMN34441209.contig00019	3	90220	94785	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441209.fa.gz
NC_009512.1	GI_49	3	SAMN19855209	SAMN19855209.contig00027	3	97154	101719	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN19855209.fa.gz
NC_009512.1	GI_5	8	SAMN34441270	SAMN34441270.contig00040	8	6635	10763	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441270.fa.gz
NC_009512.1	GI_5	8	SAMN34441295	SAMN34441295.contig00002	8	362070	366198	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441295.fa.gz
NC_009512.1	GI_5	8	SAMD00194658	SAMD00194658.contig00008	8	191861	196118	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMD00194658.fa.gz
NC_009512.1	GI_5	8	SAMN34441294	SAMN34441294.contig00005	8	274131	278259	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441294.fa.gz
NC_009512.1	GI_50	17	SAMN34441214	SAMN34441214.contig00004	17	26805	45503	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441214.fa.gz
NC_009512.1	GI_50	17	SAMN34441269	SAMN34441269.contig00001	17	487625	506323	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441269.fa.gz
NC_009512.1	GI_51	16	SAMN34441293	SAMN34441293.contig00005	16	302073	318937	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441293.fa.gz
NC_009512.1	GI_51	16	SAMN34441290	SAMN34441290.contig00003	16	469563	486427	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441290.fa.gz
NC_009512.1	GI_51	16	SAMN34441207	SAMN34441207.contig00002	16	47011	63875	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441207.fa.gz
NC_009512.1	GI_52	15	SAMN34441288	SAMN34441288.contig00003	15	205556	220266	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441288.fa.gz
NC_009512.1	GI_52	15	SAMN34441206	SAMN34441206.contig00001	15	15913	30623	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441206.fa.gz
NC_009512.1	GI_52	15	SAMN34441257	SAMN34441257.contig00004	15	312863	327573	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441257.fa.gz
NC_009512.1	GI_52	15	SAMN34441246	SAMN34441246.contig00027	15	38439	53149	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441246.fa.gz
NC_009512.1	GI_52	15	SAMN34441243	SAMN34441243.contig00001	15	312862	327572	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441243.fa.gz
NC_009512.1	GI_6	4	SAMN34441277	SAMN34441277.contig00022	4	100109	104071	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441277.fa.gz
NC_009512.1	GI_6	4	SAMN34441300	SAMN34441300.contig00018	4	36646	40608	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441300.fa.gz
NC_009512.1	GI_6	4	SAMN34441207	SAMN34441207.contig00029	4	60717	64679	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441207.fa.gz
NC_009512.1	GI_6	4	SAMN34441210	SAMN34441210.contig00005	4	150384	154346	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441210.fa.gz
NC_009512.1	GI_7	8	SAMN31456444	SAMN31456444.contig00010	7	171133	177993	Pseudomonas putida F1	Pseudomonas_E palmensis	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN31456444.fa.gz
NC_009512.1	GI_7	8	SAMN34441245	SAMN34441245.contig00028	8	14555	21372	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441245.fa.gz
NC_009512.1	GI_7	8	SAMN34441304	SAMN34441304.contig00025	8	14578	21395	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441304.fa.gz
NC_009512.1	GI_7	8	SAMN34441249	SAMN34441249.contig00018	8	56251	63068	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441249.fa.gz
NC_009512.1	GI_7	8	SAMN34441211	SAMN34441211.contig00013	8	61654	68471	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN34441211.fa.gz
NC_009512.1	GI_8	4	SAMN13195735	SAMN13195735.contig00004	4	248803	252895	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN13195735.fa.gz
NC_009512.1	GI_8	4	SAMN31605108	SAMN31605108.contig00001	4	26598	30686	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMN31605108.fa.gz
NC_009512.1	GI_8	4	SAMN29332625	SAMN29332625.contig00014	4	45921	50013	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN29332625.fa.gz
NC_009512.1	GI_8	4	SAMN29332652	SAMN29332652.contig00003	4	100554	104646	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.51/SAMN29332652.fa.gz
NC_009512.1	GI_9	3	SAMN19855131	SAMN19855131.contig00004	3	8304	13258	Pseudomonas putida F1	Pseudomonas_E putida_H	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.133/SAMN19855131.fa.gz
NC_009512.1	GI_9	3	SAMEA4820502	SAMEA4820502.contig00011	4	62817	74483	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMEA4820502.fa.gz
NC_009512.1	GI_9	3	SAMN19855138	SAMN19855138.contig00011	3	3400	8067	Pseudomonas putida F1	Pseudomonas_E putida_H	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.133/SAMN19855138.fa.gz
NC_009512.1	GI_9	3	SAMEA5226448	SAMEA5226448.contig00002	4	309419	315227	Pseudomonas putida F1	Pseudomonas_E alloputida	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.402/SAMEA5226448.fa.gz
NC_007761.1	GI_1	7	SAMN14165518	SAMN14165518.contig00003	6	570029	575171	Rhizobium etli CFN 42	Rhizobium rhizogenes	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN14165518.fa.gz
NC_007761.1	GI_1	7	SAMN13165514	SAMN13165514.contig00011	7	125199	132895	Rhizobium etli CFN 42	Rhizobium croatiense	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN13165514.fa.gz
NC_007761.1	GI_1	7	SAMN13166113	SAMN13166113.contig00010	7	174861	182531	Rhizobium etli CFN 42	Rhizobium phaseoli	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN13166113.fa.gz
NC_007761.1	GI_10	7	SAMN08706723	SAMN08706723.contig00004	6	334493	339328	Rhizobium etli CFN 42	Rhizobium phaseoli_A	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN08706723.fa.gz
NC_007761.1	GI_10	7	SAMN13165680	SAMN13165680.contig00004	7	98931	104015	Rhizobium etli CFN 42	Rhizobium leguminosarum_N	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN13165680.fa.gz
NC_007761.1	GI_10	7	SAMN13166088	SAMN13166088.contig00005	7	98929	104013	Rhizobium etli CFN 42	Rhizobium leguminosarum_N	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN13166088.fa.gz
NC_007761.1	GI_5	9	SAMN04590176	SAMN04590176.contig00009	9	175609	192246	Rhizobium etli CFN 42	Rhizobium indicum	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN04590176.fa.gz
NC_007761.1	GI_5	9	SAMN04966274	SAMN04966274.contig00008	9	17222	30693	Rhizobium etli CFN 42	Rhizobium bangladeshense	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN04966274.fa.gz
NC_007761.1	GI_5	9	SAMN10864787	SAMN10864787.contig00024	9	21013	37476	Rhizobium etli CFN 42	Rhizobium laguerreae	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN10864787.fa.gz
NC_007761.1	GI_5	9	SAMN04457385	SAMN04457385.contig00043	9	20223	37083	Rhizobium etli CFN 42	Rhizobium sp001657485	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN04457385.fa.gz
NC_007761.1	GI_5	9	SAMN02441595	SAMN02441595.contig00021	9	117338	133990	Rhizobium etli CFN 42	Rhizobium leguminosarum_L	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN02441595.fa.gz
NC_007761.1	GI_7	3	SAMN04457352	SAMN04457352.contig00011	3	23988	27729	Rhizobium etli CFN 42	Rhizobium leguminosarum_L	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.135/SAMN04457352.fa.gz
NC_007761.1	GI_7	3	SAMN09233069	SAMN09233069.contig00062	3	14880	18427	Rhizobium etli CFN 42	Mesorhizobium sp003996995	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.121/SAMN09233069.fa.gz
NC_007761.1	GI_7	3	SAMN05172977	SAMN05172977.contig00003	3	689686	693229	Rhizobium etli CFN 42	Mesorhizobium jarvisii	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.120/SAMN05172977.fa.gz
NC_007761.1	GI_7	3	SAMN37370594	SAMN37370594.contig00003	3	91638	95379	Rhizobium etli CFN 42	Rhizobium laguerreae	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.52/SAMN37370594.fa.gz
NC_007793.1	GI_0	28	SAMN34257152	SAMN34257152.contig00004	28	90075	117231	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.53/SAMN34257152.fa.gz
NC_007793.1	GI_0	28	SAMN41111011	SAMN41111011.contig00002	28	264532	938860	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.53/SAMN41111011.fa.gz
NC_007793.1	GI_0	28	SAMN41111012	SAMN41111012.contig00002	27	264202	291179	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.53/SAMN41111012.fa.gz
NC_007793.1	GI_0	28	SAMEA3449118	SAMEA3449118.contig00001	28	931152	958308	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.550/SAMEA3449118.fa.gz
NC_007793.1	GI_0	28	SAMN41108393	SAMN41108393.contig00005	27	120	26931	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.incr_release.202408.batch.53/SAMN41108393.fa.gz
NC_009487.1	GI_0	5	SAMEA3449133	SAMEA3449133.contig00014	4	15645	18507	Staphylococcus aureus subsp. aureus JH9	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.550/SAMEA3449133.fa.gz
NC_009487.1	GI_0	5	SAMEA1068068	SAMEA1068068.contig00010	4	21824	24686	Staphylococcus aureus subsp. aureus JH9	Staphylococcus schweitzeri	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.139/SAMEA1068068.fa.gz
NC_009487.1	GI_0	5	SAMN12508588	SAMN12508588.contig00001	4	101781	146880	Staphylococcus aureus subsp. aureus JH9	Staphylococcus epidermidis	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.580/SAMN12508588.fa.gz
NC_009487.1	GI_0	5	SAMEA3449145	SAMEA3449145.contig00001	4	834381	837243	Staphylococcus aureus subsp. aureus JH9	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.550/SAMEA3449145.fa.gz
NC_009487.1	GI_0	5	SAMN12508038	SAMN12508038.contig00004	4	101780	146879	Staphylococcus aureus subsp. aureus JH9	Staphylococcus epidermidis	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.580/SAMN12508038.fa.gz
NC_009487.1	GI_1	4	SAMEA3449111	SAMEA3449111.contig00013	4	6734	13065	Staphylococcus aureus subsp. aureus JH9	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.550/SAMEA3449111.fa.gz
NC_009487.1	GI_1	4	SAMEA3449125	SAMEA3449125.contig00014	4	7106	13437	Staphylococcus aureus subsp. aureus JH9	Staphylococcus argenteus	/scratch/projekte/MF1_Bioinformatics/2025-mobilome-vincent/allTheBacteria/batch/atb.assembly.r0.2.batch.550/SAMEA3449125.fa.gz
